record_id,object_id,name,address,additional_address,city,county,state,zip,latitude,longitude,store_type
590557,47603,Weis Markets 60,448 Prospect Blvd,,Frederick,Frederick,MD,21701,39.40461,-77.428276,Supermarket
808378,47706,ALDI 76045 76045,11716 Reisterstown Rd,Suite B,Reisterstown,Baltimore,MD,21136,39.443787,-76.81102,Supermarket
772047,47844,EUROPA,4147 Labyrinth Rd,,Baltimore,Baltimore City,MD,21215,39.359226,-76.708176,Convenience Store
808615,47847,ALDI 78053 78053,6301 Livingston Rd,Ste B,Oxon Hill,Prince Georges,MD,20745,38.803288,-76.98967,Supermarket
873370,47850,Walgreens 10539,12400 Auto Dr,,Clarksville,Howard,MD,21029,39.209328,-76.940697,Other
591046,47895,CVS PHARMACY 4214,1013 Woodbridge Station Way,,Edgewood,Harford,MD,21040,39.431652,-76.329292,Other
808697,47897,ALDI 70038 70038,1401 Merritt Blvd,,Dundalk,Baltimore,MD,21222,39.278687,-76.504547,Supermarket
873457,47913,Walgreens 19427,403 George Claus Blvd,,Severn,Anne Arundel,MD,21144,39.145447,-76.648476,Other
772221,47922,CVS PHARMACY INC 7074,2240 M St NW,,Washington,Dist Of Columbia,DC,20037,38.905064,-77.049446,Other
707855,48135,SAFEWAY 1938,40 Shining Willow Way,,La Plata,Charles,MD,20646,38.543671,-76.9832,Supermarket
994054,48297,AST Market,3182 Bladensburg Rd NE,Ste A,Washington,Dist Of Columbia,DC,20018,38.929256,-76.96003,Convenience Store
593762,48421,GIANT FOOD 132,10400 Old Georgetown Rd,Georgetown Sq,BETHESDA,Montgomery,MD,20814,39.025616,-77.125969,Super Store
594519,48923,WALGREENS  6396,8606 Philadelphia Rd,,Rosedale,Baltimore,MD,21237,39.333694,-76.495529,Other
694572,49011,SAFEWAY  1596,2644 Chapel Lake Dr,,Gambrills,Anne Arundel,MD,21054,39.040386,-76.680122,Supermarket
677503,49138,Royal Farms 40,7843 Telegraph Rd,,Severn,Anne Arundel,MD,21144,39.136997,-76.68512,Convenience Store
677811,49172,SUPER GIANT 310,15520 Annapolis Rd,,Bowie,Prince Georges,MD,20715,38.981609,-76.735573,Super Store
995279,49249,Walgreens 19471,40955 Merchant Ln,,Leonardtown,St Marys,MD,20650,38.305103,-76.660233,Other
1648714,49357,Friendly Mart & Tobacco 24/7,5701 Martin Luther King Jr Hwy,,Capitol Heights,Prince Georges,MD,20743,38.894493,-76.909897,Convenience Store
694201,49455,Dollar General 0892,437 N 3rd St,,Oakland,Garrett,MD,21550,39.417492,-79.400948,Other
641939,49495,Royal Farms 24,406 Bowleys Quarters Rd,,Middle River,Baltimore,MD,21220,39.332825,-76.395172,Convenience Store
996842,49607,CVS 2883,7851 Telegraph Rd,,Severn,Anne Arundel,MD,21144,39.135986,-76.68605,Other
1654447,49620,Wegmans Rockville 148,1590 Rockville Pike,,Rockville,Montgomery,MD,20852,39.063389,-77.12442,Supermarket
996926,49665,Whole Foods Market 10235,11355 Woodglen Dr,,Rockville,Montgomery,MD,20852,39.042831,-77.112984,Super Store
643494,49701,CVS PHARMACY 2531,8290 Ocean Gtwy,,Easton,Talbot,MD,21601,38.77673,-76.060326,Other
1597031,49709,Elizabeth's Corner Stand,1601 Rollins Ave,,Capitol Heights,Prince Georges,MD,20743,38.867283,-76.908234,Farmers and Markets
692573,49716,Dollar General 6692,111 Beacon Rd,,Middle River,Baltimore,MD,21220,39.335983,-76.455399,Other
997598,49885,Harris Teeter 403,18169 Town Center Dr,,Olney,Montgomery,MD,20832,39.152782,-77.061317,Super Store
642789,49916,Anns Grocery,140 S Ann St,,Baltimore,Baltimore City,MD,21231,39.289429,-76.59169,Convenience Store
642856,49943,Food Lion 1184,3200 Old Washington Rd,,Waldorf,Charles,MD,20602,38.623047,-76.908409,Supermarket
693291,49998,CVS PHARMACY 1831,7809 Wisconsin Ave,,Bethesda,Montgomery,MD,20814,38.989044,-77.094788,Other
678606,50058,MISSOURI AVENUE MARKET,5900 Georgia Ave NW,,Washington,Dist Of Columbia,DC,20011,38.961517,-77.028435,Convenience Store
681971,50138,Walmart Supercenter 2931,409 N Fruitland Blvd,,Salisbury,Wicomico,MD,21801,38.327263,-75.615204,Super Store
679741,50309,CVS PHARMACY 2118,13390 HG Trueman Rd,,Solomons,Calvert,MD,20688,38.346931,-76.460449,Other
825091,50381,Target Stores 2133,60 Shining Willow Way,,La Plata,Charles,MD,20646,38.543541,-76.98259,Super Store
1292797,50464,Golden BP,1900 W Lafayette Ave,,Baltimore,Baltimore City,MD,21217,39.298962,-76.647873,Convenience Store
680569,50613,GIANT FOOD 166,4622 Wilkens Ave,,Baltimore,Baltimore,MD,21229,39.266193,-76.698853,Super Store
682695,50791,GIANT FOOD 329,9719 Traville Gateway Dr,,Rockville,Montgomery,MD,20850,39.090973,-77.203285,Super Store
772849,50832,Dollar Tree 722,8656 Liberty Rd,,Randallstown,Baltimore,MD,21133,39.362514,-76.7817,Other
772859,50839,Dollar Tree 793,3014 Donnell Dr,,Forestville,Prince Georges,MD,20747,38.848808,-76.88504,Other
772869,50866,Dollar Tree 1122,8829 Branch Ave,,Clinton,Prince Georges,MD,20735,38.768082,-76.890007,Other
772965,50986,WALGREENS 7574,5657 Baltimore National Pike,,Catonsville,Baltimore,MD,21228,39.287716,-76.730408,Other
773664,51107,Dollar Tree 1668,1776 E Jefferson St,Ste 201,Rockville,Montgomery,MD,20852,39.057442,-77.126266,Other
773700,51140,Dollar Tree 1702,100 Cranbrook Rd,,Cockeysville,Baltimore,MD,21030,39.464741,-76.635406,Other
773703,51149,Dollar Tree 1704,19214 Montgomery Village Ave,,Montgomery Village,Montgomery,MD,20886,39.171173,-77.204048,Other
773663,51255,Dollar Tree 1676,11935 Reisterstown Rd,,Reisterstown,Baltimore,MD,21136,39.449257,-76.81382,Other
773749,51446,Dollar Tree 1709,4327 Ebenezer Rd,,Baltimore,Baltimore,MD,21236,39.397598,-76.476448,Other
773750,51453,Dollar Tree 1713,602 Boulton St,Suite C,Bel Air,Harford,MD,21014,39.527424,-76.358498,Other
773760,51545,Dollar Tree 1775,450 Ritchie Hwy,Suite A,Severna Park,Anne Arundel,MD,21146,39.082829,-76.550827,Other
776138,51850,SALVA MEX,700 Kennedy St NW,,Washington,Dist Of Columbia,DC,20011,38.956333,-77.022491,Grocery Store
652621,52147,Walmart 1715,8155 Elliott Rd,,Easton,Talbot,MD,21601,38.772743,-76.05526,Super Store
652788,52160,Royal Farms 56,301 Londontown Rd,,Edgewater,Anne Arundel,MD,21037,38.930332,-76.556068,Convenience Store
1668043,52212,Loch Hill Convenience,6532 Loch Hill Rd,,Loch Hill,Baltimore,MD,21239,39.373348,-76.584023,Convenience Store
653565,52223,SILVER SPRING MKT,1525 University Blvd E,,Hyattsville,Prince Georges,MD,20783,38.984272,-76.982117,Grocery Store
1668088,52236,Super Mart,3909 14th St Nw,,Washington,Dist Of Columbia,DC,20011,38.938995,-77.032463,Convenience Store
656391,52319,Dollar General 7986,12788 Old Fort Rd,Ste D,Fort Washington,Prince Georges,MD,20744,38.711868,-76.988266,Other
784202,52413,WALGREENS 9342,1930 Pulaski Hwy,,Edgewood,Harford,MD,21040,39.435337,-76.315338,Other
783378,52473,TARGET STORES 1897,3101 Donnell Dr,,District Heights,Prince Georges,MD,20747,38.847984,-76.885254,Super Store
783383,52474,TARGET STORES 1938,6717 Ritchie Hwy,,Glen Burnie,Anne Arundel,MD,21061,39.190269,-76.609932,Super Store
784921,52516,CVS PHARMACY 2817,1418 P St NW,,Washington,Dist Of Columbia,DC,20005,38.909634,-77.032814,Other
784530,52569,Dollar General 7566,662 Greene St,,Cumberland,Allegany,MD,21502,39.651333,-78.779686,Other
784958,52606,CVS PHARMACY 5926,123 Main St,,Annapolis,Anne Arundel,MD,21401,38.977505,-76.488625,Other
784963,52611,CVS PHARMACY 2775,2601 Riva Rd,,Annapolis,Anne Arundel,MD,21401,38.975971,-76.555984,Other
784981,52636,CVS PHARMACY 2033,3025 Solomons Island Rd,,Edgewater,Anne Arundel,MD,21037,38.943424,-76.560249,Other
784991,52656,CVS PHARMACY 1338,661 Pennsylvania Ave SE,,Washington,Dist Of Columbia,DC,20003,38.884644,-76.996391,Other
516147,52695,OGDEN MARKET,1500 Ogden St NW,,Washington,Dist Of Columbia,DC,20010,38.935471,-77.034836,Convenience Store
1634570,52737,DOLLARTREE 10249,10366 Southern Maryland Blvd,,Dunkirk,Calvert,MD,20754,38.719757,-76.662689,Other
654327,52743,Food Lion 2559,7069 Baltimore Annapolis Rd,,Glen Burnie,Anne Arundel,MD,21061,39.200161,-76.641701,Supermarket
785366,52791,DC SUPERMARKET,539 8th St NE,,Washington,Dist Of Columbia,DC,20002,38.897179,-76.994713,Convenience Store
658485,52889,AMERICANA GROCERY,4900 Annapolis Rd,,Bladensburg,Prince Georges,MD,20710,38.940056,-76.933792,Supermarket
811689,53013,Food Lion 2630,5301 Pulaski Hwy,,Perryville,Cecil,MD,21903,39.571705,-76.066032,Supermarket
699303,53288,Doughtys Food Market,2798 1/2 W North Ave,,Baltimore,Baltimore City,MD,21216,39.309433,-76.663879,Convenience Store
697975,53418,Royal Farms 102,10740 Pulaski Hwy,,White Marsh,Baltimore,MD,21162,39.379951,-76.42804,Convenience Store
696086,53632,GIANT FOOD 304,3297 Crain Hwy,,Waldorf,Charles,MD,20603,38.624229,-76.91291,Super Store
786247,53820,WALGREENS 9490,3106 Solomons Island Rd,,Edgewater,Anne Arundel,MD,21037,38.939323,-76.565041,Other
828686,54096,Walgreens 11057,2440 Centreville Rd,,Centreville,Queen Annes,MD,21617,39.030922,-76.076302,Other
735340,54554,Dollar General 7508,180 Church St,,Westernport,Allegany,MD,21562,39.48085,-79.040108,Other
735345,54561,Dollar General 0492,214 W Main St,# 216,Hancock,Washington,MD,21750,39.700272,-78.18605,Other
735349,54568,Dollar General 2947,9 Aberdeen Shopping Plz,,Aberdeen,Harford,MD,21001,39.522038,-76.189728,Other
735352,54574,Dollar General 4226,2216 Hanson Rd,Suite A,Edgewood,Harford,MD,21040,39.428085,-76.298759,Other
735354,54580,Dollar General 2357,1010 Pulaski Hwy,,Havre de Grace,Harford,MD,21078,39.546032,-76.106667,Other
735360,54594,Dollar General 1472,312 Hospital Drive,,Glen Burnie,Anne Arundel,MD,21061,39.141708,-76.630669,Other
735105,54707,Walgreens 17522,238 McMechen St,,Baltimore,Baltimore City,MD,21217,39.307487,-76.628571,Other
1001295,54744,Newton Food Mart,3600 12th St NE,,Washington,Dist Of Columbia,DC,20017,38.933739,-76.991127,Grocery Store
829603,55314,Walgreens 10076,2560 Quarry Lake Dr,,Baltimore,Baltimore,MD,21209,39.385349,-76.688698,Other
876470,55397,Dollar General 544,6400 Kenney Ave,,Salisbury,Wicomico,MD,21801,38.368954,-75.62149,Other
876199,55435,Walgreens 09967,8174 Ocean Gtwy,,Easton,Talbot,MD,21601,38.773491,-76.060356,Other
778671,55589,ALDI 75056 75056,4212 Frankford Ave,,Baltimore,Baltimore City,MD,21206,39.337952,-76.551491,Supermarket
876253,55657,Walgreens 11064,21400 Zeeman Rd,,Rock Hall,Kent,MD,21661,39.139793,-76.230705,Other
876265,55704,Walgreens 11283,1802 Main St,,Chester,Queen Annes,MD,21619,38.973461,-76.279572,Other
876276,55733,Walgreens 10905,640 Sunburst Hwy,,Cambridge,Dorchester,MD,21613,38.562729,-76.064445,Other
778876,55780,Target 1970,1330 Martin Blvd,,Middle River,Baltimore,MD,21220,39.33506,-76.448776,Super Store
778159,55800,Dollar Tree 1694,850 Largo Center Dr,,Largo,Prince Georges,MD,20774,38.900532,-76.837196,Other
778164,55823,Dollar Tree 1800,85 Eastern Blvd N,,Hagerstown,Washington,MD,21740,39.634144,-77.699715,Other
778996,55880,Walgreens 17587,6838 Loch Raven Blvd,,Baltimore,Baltimore,MD,21286,39.383251,-76.57827,Other
658893,56160,Dollar General 9331,2311 E Northern Pkwy,,Baltimore,Baltimore City,MD,21214,39.36776,-76.565659,Other
672708,56357,Danish Foods,1722 N Rolling Rd,,Windsor Mill,Baltimore,MD,21244,39.30827,-76.754074,Grocery Store
670433,56409,SAFEWAY  1399,3499 Sweet Air Rd,,Phoenix,Baltimore,MD,21131,39.515392,-76.556747,Supermarket
787499,56415,Shoppers Food Warehouse 2383,10501 Martin Luther King Jr Hwy,,Bowie,Prince Georges,MD,20720,38.953678,-76.823471,Super Store
877503,56448,Sam's Club 6357,2100 Generals Hwy,,Annapolis,Anne Arundel,MD,21401,38.988846,-76.552536,Super Store
877507,56455,Sam's Club 6434,3535 Russett Grn,,Laurel,Anne Arundel,MD,20724,39.101116,-76.799843,Super Store
668963,56625,Shoppers Food Warehouse 2377,2950 Donnell St,,Forestville,Prince Georges,MD,20747,38.849304,-76.885017,Super Store
877999,56666,Walgreens 07573,6301 York Rd,,Baltimore,Baltimore City,MD,21212,39.371399,-76.609787,Other
669608,56677,CVS PHARMACY 1510,2600 Annapolis Rd,,Severn,Anne Arundel,MD,21144,39.128193,-76.735779,Other
670613,56679,Royal Farms 22,200 Oak Manor Dr,,Glen Burnie,Anne Arundel,MD,21061,39.140896,-76.618843,Convenience Store
878010,56697,Sam's Club 6652,5604 Buckeystown Pike,,Frederick,Frederick,MD,21704,39.38533,-77.411049,Super Store
878018,56713,Sam's Club 6653,610 N Frederick Ave,,Gaithersburg,Montgomery,MD,20877,39.152279,-77.211906,Super Store
878025,56727,Sam's Club 8193,1700 Wesel Blvd,,Hagerstown,Washington,MD,21740,39.63195,-77.765549,Super Store
878051,56759,Sam's Club 6239,15 Texas Station Ct,,Lutherville Timonium,Baltimore,MD,21093,39.458275,-76.640076,Super Store
878060,56779,Sam's Club 6651,5702 Baltimore National Pike,,Catonsville,Baltimore,MD,21228,39.289204,-76.734535,Super Store
878086,56798,Sam's Club 6383,2700 N Salisbury Blvd,,Salisbury,Wicomico,MD,21801,38.415768,-75.569786,Super Store
671108,56890,SAFEWAY 2912,1855 Wisconsin Ave NW,,Washington,Dist Of Columbia,DC,20007,38.915676,-77.067703,Supermarket
813187,57136,Dollar General 10898,7405 Liberty Rd,,Gwynn Oak,Baltimore,MD,21207,39.347389,-76.740654,Other
813215,57281,Walmart 5129,6210 Annapolis Rd,,Hyattsville,Prince Georges,MD,20784,38.942963,-76.907982,Super Store
1291105,57340,Ganesh Petroleum,4 Bel Air South Pkwy,,Bel Air,Harford,MD,21015,39.498035,-76.326729,Convenience Store
789355,57458,TARGET STORES 1002,580 Marketplace Dr,,Bel Air,Harford,MD,21014,39.524551,-76.349663,Super Store
814377,57556,Capitol View Market,4920 Central Ave NE,,Washington,Dist Of Columbia,DC,20019,38.890465,-76.93206,Convenience Store
815281,57816,SAFEWAY 1939,1925 Main St,,Chester,Queen Annes,MD,21619,38.974007,-76.274269,Supermarket
1006211,58643,Walgreens 11999,1927 Emmorton Rd,,Bel Air,Harford,MD,21015,39.503376,-76.326553,Other
1003224,58747,CVS 2777,162 Fleet St,,Oxon Hill,Prince Georges,MD,20745,38.783821,-77.014801,Other
1003426,58921,Dollar General 21680,3411 Dundalk Ave,,Dundalk,Baltimore,MD,21222,39.249722,-76.518654,Other
1009577,59131,Royal Farms 53,7655 Ocean Gtwy,,Easton,Talbot,MD,21601,38.758942,-76.06147,Convenience Store
792144,59209,Dollar Tree 636,5572 Silver Hill Rd,,District Heights,Prince Georges,MD,20747,38.852558,-76.913033,Other
792150,59211,Dollar Tree 1079,11305 Massey Blvd,,Hagerstown,Washington,MD,21740,39.625439,-77.764832,Other
792167,59215,Dollar Tree 1708,17752 Garland Groh Blvd,,Hagerstown,Washington,MD,21740,39.654045,-77.752266,Other
792191,59225,Dollar Tree 3038,6503 Baltimore National Pike,,Catonsville,Baltimore,MD,21228,39.28455,-76.762924,Other
1007198,59233,Walgreens 11949,5585 Twin Knolls Rd,,Columbia,Howard,MD,21045,39.219578,-76.840118,Other
1007396,59369,BFS Foods 46,24179 Garrett Hwy,,McHenry,Garrett,MD,21541,39.556862,-79.351418,Convenience Store
1007406,59374,BFS Foods 47,837 E Oak St,,Oakland,Garrett,MD,21550,39.404476,-79.40004,Convenience Store
792722,59474,Food Lion 2614,11007 Manklin Creek Rd,Unit 2,Berlin,Worcester,MD,21811,38.375622,-75.166122,Supermarket
794109,59802,Dollar Tree 3040,1524 E Joppa Rd,,Towson,Baltimore,MD,21286,39.396397,-76.568977,Other
1007114,59880,Dollar Tree 4640,3452 Emmorton Rd,,Abingdon,Harford,MD,21009,39.466305,-76.311539,Other
794106,60000,Dollar Tree 1701,7232 Guilford Dr,W2-3,Frederick,Frederick,MD,21704,39.395206,-77.416481,Other
818685,60046,Los Primos,3170 Mount Pleasant St NW,,Washington,Dist Of Columbia,DC,20010,38.93055,-77.038292,Convenience Store
742651,60137,ABERDEEN GETTY,409 W Bel Air Ave,,Aberdeen,Harford,MD,21001,39.511528,-76.169594,Convenience Store
742913,60173,LA MART,640 University Blvd E,,Silver Spring,Montgomery,MD,20901,39.000523,-76.995445,Super Store
743281,60216,Dollar General 0372,511 Linden Ave,,Pocomoke City,Worcester,MD,21851,38.075302,-75.560181,Other
743287,60217,Dollar General 5700,2072 Crain Hwy,,Waldorf,Charles,MD,20601,38.653526,-76.877266,Other
1586754,60458,24hr Convenience & Deli,1736 Good Hope Rd SE,,Washington,Dist Of Columbia,DC,20020,38.866081,-76.979553,Convenience Store
816762,60689,CVS Pharmacy Inc 7102,1100 New Jersey Ave SE,,Washington,Dist Of Columbia,DC,20003,38.876923,-77.00428,Other
817438,60702,MOM's Organic Market 5,5273 Buckeystown Pike,,Frederick,Frederick,MD,21704,39.375938,-77.412819,Super Store
794897,61081,SUPER GIANT 325,10790 Town Center Blvd,,Dunkirk,Calvert,MD,20754,38.723946,-76.657089,Super Store
1642033,61172,Metro Food Enterprise Inc (dba as Metro Food),7734 Landover Rd,,Landover,Prince Georges,MD,20785,38.928558,-76.880974,Super Store
832339,61293,Family Dollar 2377,2813 Greenmount Ave,,Baltimore,Baltimore City,MD,21218,39.32246,-76.608505,Other
832340,61300,Family Dollar 931,1601 Merritt Blvd,,Baltimore,Baltimore,MD,21222,39.273041,-76.502602,Other
832347,61307,Family Dollar 13816,4518 Edmondson Ave,,Baltimore,Baltimore City,MD,21229,39.294376,-76.692444,Other
831907,61309,Dollar Tree 2740,140 Carroll Island Rd,,Baltimore,Baltimore,MD,21220,39.337627,-76.398895,Other
832457,61614,Family Dollar 1979,5927 Martin Luther King Jr Hwy,,Capitol Heights,Prince Georges,MD,20743,38.897713,-76.904984,Other
832458,61620,Family Dollar 4466,5844 Silver Hill Rd,,District Heights,Prince Georges,MD,20747,38.856106,-76.90551,Other
832462,61631,Family Dollar 2292,6711 Annapolis Rd,,Landover Hills,Prince Georges,MD,20784,38.943077,-76.901985,Other
832465,61637,Family Dollar 6304,6611 Marlboro Pike,,District Heights,Prince Georges,MD,20747,38.852123,-76.893013,Other
832466,61643,Family Dollar 4479,4803 Allentown Rd,Ste C,Suitland,Prince Georges,MD,20746,38.819618,-76.890091,Other
832469,61649,Family Dollar 5577,6818 Riverdale Rd,,Riverdale,Prince Georges,MD,20737,38.964378,-76.897278,Other
832509,61684,Family Dollar 7520,5454 Saint Barnabas Rd,,Oxon Hill,Prince Georges,MD,20745,38.812851,-76.962715,Other
832510,61692,Walmart 3720,3601 Washington Blvd,,Arbutus,Baltimore,MD,21227,39.248386,-76.667503,Super Store
832873,61720,Trader Joe's 658,6610 Marie Curie Dr,,Elkridge,Howard,MD,21075,39.187935,-76.796394,Supermarket
915788,61762,Dollar Tree 654,1535 F University Blvd,,Hyattsville,Prince Georges,MD,20783,38.984692,-76.980927,Other
916271,61784,Dollar Tree 3453,157 W Pulaski Hwy,Ste 103A,Elkton,Cecil,MD,21921,39.601429,-75.831505,Other
915810,61802,Dollar Tree 1483,411 N Fruitland Blvd,Ste 10,Salisbury,Wicomico,MD,21801,38.356548,-75.605614,Other
832641,61878,Family Dollar 3234,3657 Offutt Rd,,Randallstown,Baltimore,MD,21133,39.370251,-76.797371,Other
832661,61923,Family Dollar 6843,5511 Edmondson Ave,,Baltimore,Baltimore City,MD,21229,39.286129,-76.712067,Other
832665,61935,Family Dollar 843,2319 Cleanleigh Dr,,Baltimore,Baltimore,MD,21234,39.37249,-76.566986,Other
849805,62001,Duane Reade 11037,2556 Pulaski Hwy,,North East,Cecil,MD,21901,39.607037,-75.951431,Other
849812,62004,Walgreens 11054,5319 Pulaski Hwy,,Perryville,Cecil,MD,21903,39.570934,-76.068779,Other
849814,62006,Walgreens 10977,301 E Pulaski Hwy,,Elkton,Cecil,MD,21921,39.598316,-75.818993,Other
848262,62407,Walgreens 09927,735 S Salisbury Blvd,,Salisbury,Wicomico,MD,21801,38.355911,-75.600357,Other
1013786,62592,Govanstowne Farmers Market,5104 York Rd,,Baltimore,Baltimore City,MD,21212,39.35128,-76.609764,Farmers and Markets
1013860,62633,Royal Farms 140,10988 Red Run Blvd,,Owings Mills,Baltimore,MD,21117,39.423527,-76.805237,Convenience Store
1014116,62879,TA Baltimore 216,5501 Odonnell St,,Baltimore,Baltimore City,MD,21224,39.281212,-76.54818,Convenience Store
849237,62882,Dollar Tree 771,2146 Old Snow Hill Rd,,Pocomoke City,Worcester,MD,21851,38.074932,-75.552711,Other
849249,62929,Dollar Tree 3542,817 Taylor Ave,,Towson,Baltimore,MD,21286,39.385853,-76.578346,Other
849251,62938,Dollar Tree 3572,12641 Ocean Gtwy,Ste 250,Ocean City,Worcester,MD,21842,38.337891,-75.111351,Other
833185,63085,Family Dollar 4363,1 Shipping Pl,,Dundalk,Baltimore,MD,21222,39.258751,-76.523338,Other
1015437,63117,Royal Farms 107,12826 Ocean Gtwy,,Ocean City,Worcester,MD,21842,38.335979,-75.105171,Convenience Store
1015447,63120,Royal Farms 136,115 N Bohemia Ave,,Cecilton,Cecil,MD,21913,39.404472,-75.867691,Convenience Store
851637,63168,Harris Teeter 322,8620 Guilford Rd,,Columbia,Howard,MD,21046,39.170952,-76.863792,Super Store
834074,63221,Family Dollar 2338,4325 Saint Barnabas Rd,,Marlow Heights,Prince Georges,MD,20748,38.829967,-76.941986,Other
834136,63226,Family Dollar 6519,2305 Rhode Island Ave NE,,Washington,Dist Of Columbia,DC,20018,38.930344,-76.973366,Other
834138,63227,Family Dollar 6588,2300 Iverson St,,Temple Hills,Prince Georges,MD,20748,38.833645,-76.959969,Other
834140,63229,Family Dollar 7429,4795 Marlboro Pike,,Capitol Heights,Prince Georges,MD,20743,38.873379,-76.930824,Other
834611,63467,Family Dollar 4609,8414 Philadelphia Rd,,Rosedale,Baltimore,MD,21237,39.330406,-76.50061,Other
834614,63468,Family Dollar 5647,1301 E Fayette St,,Baltimore,Baltimore City,MD,21231,39.292236,-76.599319,Other
853187,63536,Capitol Hill Market,241 Massachusetts Ave NE,,Washington,Dist Of Columbia,DC,20002,38.894413,-77.002266,Convenience Store
853228,63545,ALDI 71088 71088,8670 Pulaski Hwy,,Baltimore,Baltimore,MD,21237,39.335979,-76.483459,Supermarket
851052,63577,FRESHFARM Downtown Silver Spring Farmers Market,890 Ellsworth Drive,Veterans Plaza,Silver Spring,Montgomery,MD,20910,38.996975,-77.025253,Farmers and Markets
851059,63589,FRESHFARM H Street Farmers Market,624 H St NE,between H St & 13th St NE,Washington,Dist Of Columbia,DC,20002,38.900234,-76.997803,Farmers and Markets
834701,63614,Family Dollar 6764,7041 Liberty Rd,,Baltimore,Baltimore,MD,21207,39.344902,-76.733734,Other
851877,63718,7-Eleven 11620G,214 Baltimore Pike,,Bel Air,Harford,MD,21014,39.531593,-76.34938,Convenience Store
834987,63919,Family Dollar 2179,7327 Landover Rd,,Landover,Prince Georges,MD,20785,38.926689,-76.889221,Other
834993,63924,Family Dollar 5642,3179 Queens Chapel Rd,,Mount Rainier,Prince Georges,MD,20712,38.95063,-76.966705,Other
1546200,63931,Jefferson Market Inc,2611 Jefferson St,,Baltimore,Baltimore City,MD,21205,39.296719,-76.57988,Convenience Store
852190,63961,Dollar Tree 3232,4000 Starlite Plz,,Oakland,Garrett,MD,21550,39.419586,-79.400734,Other
1015407,63980,Walgreens 11140,1329 University Blvd E,,Takoma Park,Montgomery,MD,20912,38.987556,-76.986481,Other
835962,64036,Family Dollar 7004,5313 York Rd,,Baltimore,Baltimore City,MD,21212,39.354507,-76.609795,Other
674593,64041,Food Lion 1158,6 Washington St,,Cambridge,Dorchester,MD,21613,38.558334,-76.06395,Supermarket
835963,64042,Family Dollar 7330,5330 Frankford Ave,,Baltimore,Baltimore City,MD,21206,39.324184,-76.540764,Other
823415,64090,International Progresso Market,3158 Mount Pleasant St NW,,Washington,Dist Of Columbia,DC,20010,38.930279,-77.038002,Supermarket
673526,64509,Union Meat Company,225 7th St SE,,Washington,Dist Of Columbia,DC,20003,38.886421,-76.996468,Specialty Store
673553,64523,SAFEWAY  1731,80 W Dares Beach Rd,,Prince Frederick,Calvert,MD,20678,38.546486,-76.590515,Supermarket
835579,64524,Family Dollar 5496,3645 Potee St,,Baltimore,Baltimore City,MD,21225,39.237942,-76.610779,Other
835591,64547,Family Dollar 6590,1484 Addison Rd S,,Capitol Heights,Prince Georges,MD,20743,38.867737,-76.892532,Other
835593,64553,Family Dollar 6685,1231 W Pratt St,,Baltimore,Baltimore City,MD,21223,39.284668,-76.636917,Other
835596,64559,Family Dollar 6625,7546 Ritchie Hwy,,Glen Burnie,Anne Arundel,MD,21061,39.160183,-76.62075,Other
823006,64655,Target Stores 1541,1737 Reisterstown Rd,,Pikesville,Baltimore,MD,21208,39.383755,-76.732803,Super Store
821238,64756,Walmart 5345,10600 Town Center Blvd,,Dunkirk,Calvert,MD,20754,38.722343,-76.657661,Super Store
835257,64857,Shoppers Food Warehouse 2299,2000 Gwynns Falls Pkwy,,Baltimore,Baltimore City,MD,21216,39.315891,-76.652214,Super Store
674255,64894,Steamin Demons,603 Eastern Blvd,,Essex,Baltimore,MD,21221,39.309254,-76.473053,Specialty Store
835381,64923,Family Dollar 6421,1121 H St NE,,Washington,Dist Of Columbia,DC,20002,38.900013,-76.990685,Other
675692,64925,Food Lion 1153,12158 Brittingham Ln,,Princess Anne,Somerset,MD,21853,38.216034,-75.700966,Supermarket
835386,64937,Family Dollar 2146,2319 N Rolling Rd,,Windsor Mill,Baltimore,MD,21244,39.321041,-76.758499,Other
835389,64940,Family Dollar 4138,7059 Allentown Rd,,Temple Hills,Prince Georges,MD,20748,38.794102,-76.926262,Other
835961,64984,Family Dollar 6967,3901 W Belvedere Ave,,Baltimore,Baltimore City,MD,21215,39.34444,-76.682098,Other
878635,65065,CVS Pharmacy 4546,2129 14th St NW,,Washington,Dist Of Columbia,DC,20009,38.918911,-77.031631,Other
1691229,65070,Dollar General 21598,7908 New Battle Grove Rd,,Dundalk,Baltimore,MD,21222,39.265633,-76.468254,Other
749687,65207,Walgreens 18165,355 Market Square Dr,,Prince Frederick,Calvert,MD,20678,38.556934,-76.598488,Other
917809,65313,CVS Pharmacy 1518,901 W 7th St,,Frederick,Frederick,MD,21701,39.426426,-77.416168,Other
675891,65495,WALGREENS  5587,9621 Belair Rd,,Baltimore,Baltimore,MD,21236,39.413334,-76.463203,Other
918581,65546,Dollar General 11679,1579 Potomac Ave,,Hagerstown,Washington,MD,21742,39.664368,-77.700714,Other
918583,65548,Dollar General 11831,218 N Church St,,Thurmont,Frederick,MD,21788,39.627541,-77.409103,Other
748357,65551,CVS Pharmacy 5460,19901 Frederick Rd,,Germantown,Montgomery,MD,20876,39.181984,-77.238297,Other
918604,65576,Dollar General 11725,902A N East St,,Frederick,Frederick,MD,21701,39.426018,-77.402878,Other
918276,65771,Dollar Tree 1194,9616 Reistertown Rd,Ste 19,Owings Mills,Baltimore,MD,21117,39.405178,-76.759758,Other
